age,marital,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,y,duration_mins,education_level,job_type,income_level
36,married,yes,no,telephone,may,tue,2,0,nonexistent,no,2,mid,blue-collar,mid
30,married,yes,no,telephone,jun,wed,1,0,nonexistent,no,5,high,white-collar,high
44,married,no,no,telephone,may,wed,3,0,nonexistent,no,1,mid,white-collar,high
35,single,yes,no,cellular,aug,mon,2,0,nonexistent,no,1,mid,blue-collar,mid
40,married,yes,no,telephone,may,wed,3,0,nonexistent,no,5,mid,blue-collar,mid
57,single,yes,yes,telephone,may,mon,1,0,nonexistent,no,8,mid,out-of-workforce,low
40,married,yes,no,telephone,jun,tue,3,0,nonexistent,no,7,mid,white-collar,high
28,single,no,no,cellular,jul,thu,2,0,nonexistent,no,8,mid,blue-collar,mid
48,single,yes,no,cellular,aug,thu,1,0,nonexistent,no,7,high,white-collar,high
36,married,yes,yes,cellular,aug,mon,3,0,nonexistent,no,4,high,white-collar,high
32,married,yes,no,cellular,aug,mon,2,0,nonexistent,no,9,mid,out-of-workforce,low
31,single,yes,no,cellular,may,tue,1,0,nonexistent,no,2,high,blue-collar,mid
43,single,yes,no,cellular,may,thu,1,0,nonexistent,no,5,mid,white-collar,high
30,married,yes,no,telephone,jun,thu,1,0,nonexistent,no,1,low,blue-collar,low
34,single,no,yes,cellular,may,fri,4,0,nonexistent,yes,11,high,white-collar,high
32,married,yes,no,cellular,nov,thu,2,1,failure,no,5,low,blue-collar,low
38,married,yes,yes,cellular,mar,tue,1,1,failure,no,2,high,blue-collar,mid
48,married,yes,no,cellular,may,wed,4,0,nonexistent,no,5,low,blue-collar,low
57,married,yes,no,cellular,jul,mon,3,0,nonexistent,no,13,low,blue-collar,low
57,married,yes,no,telephone,may,fri,4,0,nonexistent,no,9,mid,out-of-workforce,low
35,married,yes,yes,cellular,aug,mon,4,0,nonexistent,yes,15,mid,blue-collar,mid
59,divorced,yes,no,cellular,may,tue,1,0,nonexistent,no,5,low,blue-collar,mid
37,single,no,no,telephone,jun,thu,8,0,nonexistent,no,0,low,blue-collar,low
30,single,no,no,telephone,may,thu,2,0,nonexistent,no,10,mid,blue-collar,mid
47,married,no,yes,telephone,jun,mon,1,0,nonexistent,no,3,high,white-collar,high
32,married,no,no,cellular,apr,thu,2,1,failure,no,13,low,blue-collar,low
32,single,no,no,telephone,jul,wed,5,0,nonexistent,no,1,high,white-collar,high
55,married,no,no,cellular,nov,fri,1,0,nonexistent,no,2,mid,white-collar,high
32,single,no,no,cellular,may,fri,1,0,nonexistent,no,8,high,blue-collar,mid
42,married,yes,no,cellular,apr,thu,1,0,nonexistent,yes,3,mid,blue-collar,mid
48,married,yes,no,telephone,may,tue,2,0,nonexistent,no,5,low,white-collar,mid
64,married,no,no,cellular,aug,tue,1,0,nonexistent,no,5,low,out-of-workforce,low
47,divorced,no,no,cellular,nov,tue,1,0,nonexistent,no,6,mid,white-collar,high
35,married,no,yes,cellular,aug,mon,2,0,nonexistent,no,8,mid,blue-collar,mid
48,married,yes,yes,telephone,jun,tue,2,0,nonexistent,no,2,mid,blue-collar,low
41,divorced,yes,no,telephone,may,thu,1,0,nonexistent,no,4,high,white-collar,high
40,married,no,yes,cellular,aug,tue,3,0,nonexistent,no,8,high,white-collar,high
49,married,yes,yes,cellular,nov,fri,1,0,nonexistent,no,3,high,white-collar,mid
48,single,yes,yes,telephone,jul,tue,4,0,nonexistent,no,4,high,white-collar,high
30,single,yes,no,cellular,jul,mon,1,0,nonexistent,no,3,high,blue-collar,mid
46,married,yes,no,telephone,jun,wed,1,0,nonexistent,no,2,mid,white-collar,high
30,single,yes,no,cellular,jun,fri,2,0,nonexistent,yes,3,high,blue-collar,mid
32,married,no,no,cellular,jul,thu,17,0,nonexistent,no,6,low,blue-collar,low
31,married,yes,no,cellular,jul,fri,2,0,nonexistent,no,2,high,white-collar,high
35,married,no,yes,telephone,jun,thu,1,0,nonexistent,no,2,low,blue-collar,mid
42,divorced,no,no,cellular,may,thu,2,1,failure,no,1,mid,white-collar,high
28,divorced,no,yes,cellular,jul,fri,2,0,nonexistent,yes,5,mid,blue-collar,mid
24,single,no,no,cellular,may,thu,1,1,failure,no,1,mid,blue-collar,mid
50,single,no,no,cellular,jul,tue,2,0,nonexistent,no,1,high,blue-collar,mid
58,married,yes,yes,cellular,aug,fri,2,0,nonexistent,no,1,mid,blue-collar,low
50,married,no,no,cellular,aug,thu,2,0,nonexistent,no,7,high,white-collar,high
27,single,yes,no,cellular,mar,thu,4,0,nonexistent,yes,1,mid,out-of-workforce,low
34,married,no,no,telephone,jun,fri,2,0,nonexistent,no,5,low,blue-collar,low
52,married,no,no,cellular,aug,mon,3,0,nonexistent,no,1,high,white-collar,high
51,married,no,no,cellular,may,mon,2,1,failure,no,4,low,blue-collar,low
31,single,yes,no,telephone,sep,mon,1,0,nonexistent,no,0,low,blue-collar,low
37,married,yes,no,cellular,jul,fri,3,0,nonexistent,no,2,low,blue-collar,low
50,divorced,yes,no,telephone,jun,mon,4,0,nonexistent,no,3,low,blue-collar,mid
56,married,yes,no,telephone,may,wed,2,0,nonexistent,no,1,low,blue-collar,mid
28,single,no,yes,cellular,aug,wed,1,1,success,no,3,mid,blue-collar,mid
33,married,no,no,cellular,aug,fri,2,0,nonexistent,no,4,high,out-of-workforce,low
28,married,yes,no,telephone,may,fri,7,0,nonexistent,no,7,low,blue-collar,low
32,single,yes,no,cellular,may,wed,1,1,failure,no,1,mid,blue-collar,mid
26,divorced,no,no,telephone,may,wed,15,0,nonexistent,no,5,low,blue-collar,mid
34,married,no,no,telephone,jun,thu,1,0,nonexistent,no,4,low,white-collar,high
56,divorced,yes,no,cellular,jul,mon,8,0,nonexistent,no,13,mid,blue-collar,mid
31,single,yes,no,cellular,apr,mon,6,0,nonexistent,no,3,mid,blue-collar,mid
36,single,yes,yes,telephone,nov,fri,1,0,nonexistent,no,11,mid,white-collar,high
42,married,no,no,telephone,may,wed,3,0,nonexistent,no,2,high,white-collar,high
52,married,yes,no,cellular,apr,wed,1,2,failure,no,2,high,white-collar,high
39,divorced,yes,no,telephone,may,tue,2,0,nonexistent,no,3,high,white-collar,high
30,married,yes,no,cellular,may,mon,1,1,failure,yes,17,low,blue-collar,low
45,divorced,yes,no,cellular,nov,wed,1,1,failure,no,6,low,blue-collar,low
53,married,yes,no,telephone,may,tue,2,0,nonexistent,no,4,high,blue-collar,mid
36,married,no,no,telephone,may,thu,2,0,nonexistent,no,5,mid,blue-collar,mid
49,divorced,yes,no,telephone,jun,mon,2,0,nonexistent,no,2,mid,white-collar,high
52,married,yes,yes,telephone,nov,wed,3,0,nonexistent,no,4,high,white-collar,high
31,single,yes,no,cellular,aug,wed,1,0,nonexistent,no,2,high,white-collar,high
38,divorced,yes,no,telephone,jun,wed,6,0,nonexistent,no,1,low,blue-collar,low
42,married,no,no,telephone,jun,mon,4,0,nonexistent,no,4,mid,blue-collar,mid
31,single,no,yes,cellular,apr,thu,1,1,failure,no,4,high,out-of-workforce,low
34,married,yes,no,cellular,nov,wed,1,1,failure,no,15,high,white-collar,mid
32,single,yes,yes,telephone,may,thu,2,0,nonexistent,no,4,high,white-collar,high
56,married,yes,no,cellular,jul,fri,1,0,nonexistent,no,8,low,blue-collar,low
36,married,yes,no,telephone,nov,mon,1,0,nonexistent,no,2,mid,white-collar,high
39,married,yes,no,cellular,mar,tue,1,1,failure,no,4,mid,white-collar,high
46,divorced,no,no,cellular,jul,wed,3,0,nonexistent,no,3,mid,blue-collar,mid
52,single,yes,no,cellular,nov,mon,2,0,nonexistent,no,1,high,white-collar,high
33,married,yes,no,cellular,may,mon,2,0,nonexistent,no,4,high,white-collar,high
37,single,yes,no,cellular,jul,tue,3,0,nonexistent,no,3,high,white-collar,high
39,married,yes,no,telephone,jun,wed,2,0,nonexistent,no,1,low,blue-collar,low
65,married,yes,no,cellular,aug,tue,2,1,failure,no,3,low,out-of-workforce,low
37,married,yes,no,cellular,jul,wed,1,0,nonexistent,no,3,high,white-collar,high
39,married,yes,no,cellular,aug,thu,1,0,nonexistent,no,1,high,blue-collar,mid
48,married,yes,no,telephone,may,wed,3,0,nonexistent,no,6,high,white-collar,high
34,single,yes,no,cellular,aug,mon,3,0,nonexistent,no,6,high,white-collar,high
32,divorced,yes,no,telephone,may,wed,2,0,nonexistent,no,1,mid,blue-collar,mid
49,divorced,no,no,telephone,may,fri,7,0,nonexistent,no,3,high,white-collar,high
40,married,no,no,telephone,may,thu,5,0,nonexistent,no,2,low,blue-collar,low
58,divorced,yes,no,telephone,aug,thu,6,0,nonexistent,no,11,high,white-collar,high
64,married,no,no,cellular,nov,mon,1,1,success,yes,2,mid,out-of-workforce,low
44,married,yes,no,cellular,aug,tue,2,0,nonexistent,no,4,low,blue-collar,mid
39,divorced,yes,no,cellular,jul,mon,2,0,nonexistent,no,1,low,white-collar,high
33,single,no,no,cellular,may,thu,1,0,nonexistent,no,3,high,white-collar,high
28,married,yes,no,telephone,jul,mon,2,0,nonexistent,no,2,low,blue-collar,mid
48,married,yes,no,cellular,aug,wed,2,0,nonexistent,no,2,high,white-collar,high
33,married,yes,no,telephone,may,tue,1,0,nonexistent,no,1,high,white-collar,mid
43,married,no,no,cellular,aug,wed,2,0,nonexistent,no,2,high,white-collar,high
55,divorced,yes,no,cellular,aug,tue,1,0,nonexistent,no,1,mid,blue-collar,mid
45,married,yes,no,telephone,may,wed,1,0,nonexistent,no,3,low,blue-collar,low
49,married,no,no,cellular,jul,fri,2,0,nonexistent,no,6,mid,white-collar,high
33,married,no,no,cellular,apr,wed,1,0,nonexistent,yes,7,high,white-collar,high
35,married,yes,no,cellular,nov,mon,2,0,nonexistent,no,1,high,white-collar,high
41,married,yes,no,cellular,nov,mon,4,0,nonexistent,no,4,low,white-collar,high
77,divorced,no,no,cellular,may,tue,1,0,nonexistent,yes,7,low,out-of-workforce,low
33,single,yes,yes,cellular,aug,mon,4,0,nonexistent,no,3,high,white-collar,high
48,married,no,yes,telephone,jun,tue,4,0,nonexistent,no,3,mid,white-collar,high
40,married,yes,no,telephone,may,tue,1,0,nonexistent,no,2,low,out-of-workforce,low
34,single,no,no,telephone,may,mon,2,0,nonexistent,no,12,low,blue-collar,mid
41,married,yes,no,telephone,may,mon,3,0,nonexistent,no,4,high,white-collar,high
36,married,yes,no,cellular,aug,thu,1,0,nonexistent,no,2,mid,blue-collar,mid
28,married,no,no,telephone,may,mon,1,0,nonexistent,no,4,mid,white-collar,mid
30,single,yes,yes,cellular,jul,mon,2,0,nonexistent,no,3,high,white-collar,high
43,divorced,yes,no,cellular,aug,mon,1,0,nonexistent,no,4,high,white-collar,high
35,married,no,no,telephone,may,fri,8,0,nonexistent,no,5,mid,blue-collar,mid
31,divorced,no,yes,cellular,aug,fri,1,0,nonexistent,no,3,high,blue-collar,mid
32,divorced,yes,no,cellular,jul,wed,2,0,nonexistent,no,2,low,blue-collar,low
33,married,no,yes,telephone,may,mon,1,0,nonexistent,no,1,mid,white-collar,high
39,married,no,no,cellular,aug,thu,2,0,nonexistent,no,1,high,blue-collar,mid
55,married,yes,no,cellular,may,tue,1,0,nonexistent,no,4,mid,out-of-workforce,low
35,married,no,no,telephone,may,fri,1,0,nonexistent,no,7,low,blue-collar,mid
27,single,no,no,telephone,may,wed,1,0,nonexistent,no,7,mid,white-collar,high
38,single,no,yes,cellular,aug,tue,3,0,nonexistent,no,2,mid,blue-collar,mid
50,married,yes,no,telephone,jun,mon,6,0,nonexistent,no,1,low,out-of-workforce,low
52,married,yes,no,cellular,aug,tue,4,0,nonexistent,no,4,mid,white-collar,high
53,single,no,yes,cellular,nov,thu,2,1,failure,no,1,high,white-collar,mid
32,married,no,no,cellular,jul,mon,3,0,nonexistent,no,5,low,blue-collar,mid
34,married,yes,no,telephone,may,wed,2,0,nonexistent,no,3,low,blue-collar,low
56,married,yes,no,telephone,may,fri,15,0,nonexistent,no,3,mid,out-of-workforce,low
59,married,no,no,cellular,aug,wed,2,0,nonexistent,no,5,mid,out-of-workforce,low
31,single,no,no,cellular,nov,mon,2,0,nonexistent,no,9,mid,white-collar,high
32,single,yes,no,cellular,nov,mon,2,1,failure,no,2,mid,white-collar,high
53,married,yes,no,cellular,apr,mon,2,1,failure,yes,10,low,blue-collar,low
50,single,yes,no,cellular,nov,tue,2,1,failure,no,10,high,white-collar,high
56,single,no,no,cellular,jul,mon,2,0,nonexistent,no,2,low,blue-collar,low
41,married,yes,no,cellular,sep,mon,1,0,nonexistent,no,2,high,white-collar,high
56,divorced,no,no,cellular,apr,wed,2,0,nonexistent,no,3,high,white-collar,high
33,married,no,no,cellular,may,wed,1,0,nonexistent,no,5,low,blue-collar,low
39,single,no,no,cellular,may,thu,1,0,nonexistent,no,2,low,blue-collar,low
52,single,yes,no,cellular,nov,tue,3,0,nonexistent,no,1,low,blue-collar,low
39,divorced,yes,no,cellular,may,wed,1,0,nonexistent,yes,10,mid,blue-collar,mid
56,divorced,no,no,telephone,jul,mon,3,0,nonexistent,no,17,low,blue-collar,low
50,divorced,yes,no,cellular,nov,tue,2,0,nonexistent,no,2,low,white-collar,high
43,married,no,no,telephone,jun,mon,2,0,nonexistent,no,3,mid,blue-collar,mid
32,married,no,no,telephone,may,wed,1,0,nonexistent,no,8,low,blue-collar,low
41,single,yes,no,cellular,aug,tue,3,0,nonexistent,no,1,high,blue-collar,mid
56,single,yes,no,cellular,may,mon,2,0,nonexistent,no,8,low,blue-collar,mid
42,married,yes,no,cellular,nov,fri,1,1,failure,no,1,high,white-collar,high
33,married,no,no,cellular,may,tue,2,0,nonexistent,no,10,low,blue-collar,mid
35,divorced,no,no,telephone,may,tue,1,0,nonexistent,no,3,high,white-collar,high
35,single,no,no,cellular,jul,wed,2,0,nonexistent,no,2,mid,out-of-workforce,low
29,single,yes,no,cellular,may,mon,1,0,nonexistent,no,4,mid,blue-collar,mid
24,single,no,no,cellular,jul,tue,4,0,nonexistent,no,3,mid,white-collar,high
38,married,yes,no,cellular,nov,wed,1,1,failure,no,1,high,white-collar,high
33,single,yes,yes,cellular,jul,mon,3,0,nonexistent,no,1,low,blue-collar,low
45,married,yes,no,cellular,aug,wed,2,0,nonexistent,no,2,high,white-collar,high
34,single,yes,no,cellular,aug,thu,3,0,nonexistent,no,4,high,white-collar,high
34,single,no,no,cellular,jul,tue,4,0,nonexistent,no,2,high,white-collar,high
29,married,no,no,cellular,jul,thu,1,0,nonexistent,no,4,mid,white-collar,high
38,single,no,no,cellular,jun,tue,1,0,nonexistent,no,2,high,white-collar,high
71,single,yes,no,cellular,apr,fri,3,0,nonexistent,yes,3,mid,out-of-workforce,low
51,married,no,no,cellular,may,fri,4,2,failure,no,3,high,blue-collar,low
47,single,no,no,cellular,may,wed,1,0,nonexistent,no,3,low,blue-collar,low
31,single,yes,no,cellular,aug,mon,2,3,success,yes,7,high,blue-collar,mid
56,married,no,no,cellular,nov,fri,2,0,nonexistent,yes,13,high,white-collar,high
28,single,no,no,cellular,may,wed,2,0,nonexistent,yes,11,mid,blue-collar,mid
38,married,yes,no,telephone,may,thu,1,0,nonexistent,no,1,mid,blue-collar,mid
48,divorced,yes,no,cellular,nov,mon,1,0,nonexistent,no,5,mid,white-collar,high
22,married,no,no,cellular,jul,fri,2,0,nonexistent,no,2,low,blue-collar,low
36,divorced,no,no,telephone,jun,tue,1,0,nonexistent,no,3,high,blue-collar,mid
37,married,yes,yes,telephone,may,wed,3,0,nonexistent,yes,9,mid,blue-collar,mid
51,married,yes,no,cellular,jul,wed,1,0,nonexistent,no,3,high,white-collar,high
40,single,no,no,cellular,jun,tue,2,0,nonexistent,no,8,low,out-of-workforce,low
51,married,yes,no,cellular,aug,wed,4,0,nonexistent,no,6,mid,blue-collar,mid
27,single,yes,no,cellular,aug,tue,1,0,nonexistent,no,3,high,white-collar,high
51,married,no,no,telephone,jun,fri,1,0,nonexistent,yes,5,low,blue-collar,mid
35,married,yes,no,cellular,may,tue,2,0,nonexistent,no,2,mid,white-collar,high
52,married,yes,no,cellular,aug,tue,1,0,nonexistent,no,4,high,white-collar,high
32,married,yes,no,cellular,jun,mon,3,0,nonexistent,no,1,high,white-collar,high
70,married,no,no,cellular,sep,tue,1,1,success,no,2,low,white-collar,high
51,divorced,no,yes,cellular,apr,thu,2,0,nonexistent,yes,5,mid,blue-collar,mid
26,single,yes,yes,telephone,jul,wed,1,0,nonexistent,no,4,low,blue-collar,low
49,married,yes,no,cellular,apr,thu,1,0,nonexistent,yes,6,high,white-collar,high
44,married,no,no,cellular,aug,thu,2,0,nonexistent,no,1,mid,blue-collar,mid
59,married,no,no,telephone,jun,fri,1,0,nonexistent,no,0,high,white-collar,high
37,married,no,no,cellular,may,wed,2,1,failure,no,5,low,blue-collar,low
48,married,yes,no,cellular,jul,thu,16,0,nonexistent,no,1,mid,blue-collar,low
29,single,no,no,cellular,aug,tue,2,0,nonexistent,no,3,mid,blue-collar,mid
46,divorced,no,yes,cellular,jul,tue,17,0,nonexistent,no,4,mid,blue-collar,mid
57,married,no,no,cellular,nov,fri,3,0,nonexistent,no,2,high,white-collar,high
34,married,yes,no,cellular,jun,mon,2,0,nonexistent,no,1,low,blue-collar,low
50,married,yes,no,telephone,nov,mon,2,0,nonexistent,no,1,low,blue-collar,mid
42,married,yes,no,telephone,jun,thu,1,0,nonexistent,no,2,mid,out-of-workforce,low
41,divorced,yes,yes,cellular,aug,thu,2,2,success,yes,4,mid,white-collar,high
48,married,no,yes,cellular,aug,wed,2,0,nonexistent,no,1,low,blue-collar,low
56,married,no,no,cellular,may,wed,3,1,success,yes,13,low,blue-collar,mid
64,divorced,yes,no,cellular,oct,wed,2,0,nonexistent,no,10,low,out-of-workforce,low
28,single,yes,no,cellular,jul,wed,2,0,nonexistent,no,10,mid,blue-collar,low
29,single,yes,no,cellular,may,wed,7,1,failure,yes,7,mid,white-collar,high
38,married,yes,no,telephone,jul,wed,1,0,nonexistent,no,4,low,blue-collar,low
43,married,no,no,telephone,may,thu,2,0,nonexistent,no,5,low,blue-collar,low
41,married,no,yes,telephone,jun,tue,1,0,nonexistent,no,2,low,blue-collar,low
32,married,no,no,cellular,aug,mon,5,0,nonexistent,no,2,high,white-collar,high
54,married,yes,yes,telephone,may,wed,1,0,nonexistent,no,1,mid,white-collar,high
30,married,yes,no,telephone,jun,mon,2,0,nonexistent,no,1,mid,white-collar,high
31,single,yes,no,cellular,nov,wed,2,0,nonexistent,no,3,mid,blue-collar,low
43,married,no,no,cellular,jul,thu,4,0,nonexistent,no,1,high,white-collar,high
54,single,yes,no,cellular,may,mon,1,0,nonexistent,no,8,high,white-collar,high
41,single,no,no,cellular,may,mon,2,0,nonexistent,no,8,mid,white-collar,high
58,divorced,yes,no,telephone,may,fri,2,0,nonexistent,no,1,low,white-collar,high
44,married,no,no,cellular,may,wed,1,0,nonexistent,no,3,low,blue-collar,low
36,single,no,no,cellular,nov,thu,2,1,failure,no,2,high,white-collar,high
46,married,yes,no,cellular,jul,thu,1,0,nonexistent,no,5,mid,white-collar,high
26,married,no,no,cellular,may,thu,5,0,nonexistent,no,3,mid,white-collar,mid
35,married,yes,no,cellular,apr,thu,1,1,failure,no,5,high,white-collar,high
28,single,yes,no,telephone,may,fri,4,0,nonexistent,no,5,mid,blue-collar,mid
51,married,yes,no,cellular,nov,thu,4,0,nonexistent,no,2,mid,out-of-workforce,low
34,single,yes,no,telephone,may,wed,1,0,nonexistent,no,1,mid,white-collar,high
30,single,no,no,cellular,jun,thu,1,0,nonexistent,yes,2,mid,blue-collar,mid
44,married,yes,no,telephone,jun,mon,1,0,nonexistent,no,2,low,blue-collar,low
49,married,no,yes,telephone,may,wed,1,0,nonexistent,yes,13,low,blue-collar,low
54,married,yes,no,cellular,apr,fri,1,0,nonexistent,no,4,low,out-of-workforce,low
39,single,no,yes,cellular,aug,thu,2,0,nonexistent,no,4,mid,white-collar,high
37,divorced,yes,no,cellular,aug,tue,2,0,nonexistent,no,9,mid,blue-collar,mid
32,married,no,yes,telephone,may,wed,2,0,nonexistent,no,1,low,blue-collar,low
36,married,yes,no,cellular,may,fri,1,0,nonexistent,no,4,low,blue-collar,low
41,married,yes,no,cellular,aug,mon,1,0,nonexistent,no,5,mid,white-collar,mid
41,single,yes,no,cellular,aug,wed,3,0,nonexistent,no,4,mid,blue-collar,mid
58,married,yes,no,telephone,may,tue,1,0,nonexistent,no,1,mid,blue-collar,low
33,married,yes,no,cellular,nov,fri,4,0,nonexistent,no,1,high,white-collar,high
30,married,yes,no,cellular,jul,wed,1,0,nonexistent,no,19,high,white-collar,high
36,single,no,no,cellular,aug,tue,1,0,nonexistent,yes,5,high,white-collar,high
47,married,yes,no,telephone,jun,wed,1,0,nonexistent,no,2,low,blue-collar,mid
41,married,no,no,cellular,apr,fri,1,1,failure,no,2,low,out-of-workforce,low
26,single,yes,no,cellular,apr,tue,1,0,nonexistent,yes,3,high,out-of-workforce,low
45,married,yes,no,cellular,jul,wed,1,0,nonexistent,no,2,high,white-collar,high
32,married,yes,no,cellular,may,tue,1,0,nonexistent,no,2,low,blue-collar,low
56,married,no,no,telephone,jun,tue,3,0,nonexistent,no,3,mid,out-of-workforce,low
31,married,no,no,cellular,aug,mon,2,0,nonexistent,yes,5,mid,white-collar,high
35,married,no,no,cellular,jul,mon,3,0,nonexistent,no,2,mid,white-collar,high
52,married,no,no,cellular,may,tue,1,2,success,no,2,high,white-collar,high
25,married,yes,no,telephone,may,fri,2,0,nonexistent,no,5,high,white-collar,mid
30,single,yes,no,cellular,may,thu,2,0,nonexistent,no,1,mid,blue-collar,mid
50,divorced,yes,no,cellular,nov,tue,1,0,nonexistent,no,2,mid,blue-collar,low
34,married,no,no,cellular,jul,wed,7,0,nonexistent,no,1,low,blue-collar,low
31,single,yes,no,cellular,may,fri,3,1,failure,no,3,high,white-collar,high
30,married,no,no,telephone,jun,tue,1,0,nonexistent,no,2,low,blue-collar,low
