age,job,marital,education,contact,day_of_week,campaign,previous,poutcome,duration_mins,education_level,job_type,income_level,was_contacted_before,deposited_before,y
40,admin.,married,university.degree,cellular,mon,1,2,failure,1,high,white-collar,mid,True,False,no
70,retired,married,basic.4y,cellular,tue,3,1,success,6,low,retired,low,True,True,yes
58,retired,divorced,professional.course,telephone,tue,2,0,nonexistent,9,mid,retired,low,False,False,no
23,admin.,single,professional.course,cellular,fri,3,0,nonexistent,9,mid,white-collar,mid,False,False,no
24,services,single,high.school,cellular,mon,4,0,nonexistent,4,mid,blue-collar,mid,False,False,no
40,blue-collar,married,basic.9y,telephone,thu,2,0,nonexistent,4,low,blue-collar,mid,False,False,no
56,self-employed,married,university.degree,cellular,mon,1,1,failure,4,high,entrepreneur,mid,True,False,no
63,retired,married,high.school,cellular,wed,1,0,nonexistent,5,mid,retired,low,False,False,no
52,technician,married,professional.course,telephone,mon,1,0,nonexistent,3,mid,blue-collar,mid,False,False,no
36,technician,married,professional.course,cellular,fri,7,0,nonexistent,4,mid,blue-collar,mid,False,False,no
48,blue-collar,married,basic.6y,cellular,tue,1,0,nonexistent,6,low,blue-collar,mid,False,False,no
51,admin.,married,high.school,telephone,tue,1,0,nonexistent,5,mid,white-collar,mid,False,False,no
58,blue-collar,married,basic.9y,cellular,tue,1,1,failure,2,low,blue-collar,mid,True,False,no
37,blue-collar,single,high.school,telephone,wed,1,0,nonexistent,6,mid,blue-collar,mid,False,False,no
37,blue-collar,divorced,basic.9y,telephone,wed,2,0,nonexistent,6,low,blue-collar,mid,False,False,no
43,admin.,single,university.degree,cellular,mon,6,0,nonexistent,1,high,white-collar,mid,False,False,no
28,technician,married,basic.9y,cellular,thu,1,0,nonexistent,2,low,blue-collar,mid,False,False,no
47,management,married,basic.4y,telephone,tue,2,0,nonexistent,13,low,white-collar,high,False,False,no
36,blue-collar,married,basic.9y,cellular,fri,1,0,nonexistent,1,low,blue-collar,mid,False,False,no
55,blue-collar,married,basic.9y,cellular,tue,2,0,nonexistent,1,low,blue-collar,mid,False,False,no
53,admin.,married,university.degree,cellular,wed,2,0,nonexistent,1,high,white-collar,mid,False,False,no
20,student,single,university.degree,cellular,tue,1,1,failure,3,high,student,low,True,False,no
35,admin.,single,high.school,telephone,wed,4,0,nonexistent,3,mid,white-collar,mid,False,False,no
37,admin.,single,university.degree,telephone,wed,2,0,nonexistent,1,high,white-collar,mid,False,False,no
40,admin.,married,university.degree,cellular,tue,1,0,nonexistent,1,high,white-collar,mid,False,False,no
44,blue-collar,married,high.school,telephone,mon,3,0,nonexistent,1,mid,blue-collar,mid,False,False,no
40,technician,single,university.degree,cellular,mon,3,0,nonexistent,2,high,blue-collar,mid,False,False,no
47,admin.,married,university.degree,cellular,thu,2,0,nonexistent,20,high,white-collar,mid,False,False,yes
36,blue-collar,single,basic.9y,cellular,fri,1,0,nonexistent,4,low,blue-collar,mid,False,False,no
30,services,married,basic.9y,telephone,thu,2,0,nonexistent,3,low,blue-collar,mid,False,False,no
33,student,married,high.school,cellular,wed,3,0,nonexistent,1,mid,student,low,False,False,no
28,blue-collar,single,basic.9y,cellular,fri,5,0,nonexistent,1,low,blue-collar,mid,False,False,no
53,management,married,basic.9y,cellular,fri,2,0,nonexistent,17,low,white-collar,high,False,False,yes
28,admin.,married,university.degree,cellular,fri,2,0,nonexistent,2,high,white-collar,mid,False,False,no
57,retired,married,high.school,telephone,thu,2,0,nonexistent,5,mid,retired,low,False,False,no
44,unemployed,married,university.degree,telephone,mon,10,0,nonexistent,0,high,unemployed,low,False,False,no
62,retired,married,high.school,cellular,wed,1,1,success,3,mid,retired,low,True,True,yes
30,blue-collar,married,basic.9y,telephone,fri,1,0,nonexistent,6,low,blue-collar,mid,False,False,no
58,admin.,divorced,university.degree,telephone,tue,1,0,nonexistent,3,high,white-collar,mid,False,False,no
53,management,divorced,university.degree,cellular,thu,6,0,nonexistent,2,high,white-collar,high,False,False,no
39,technician,married,professional.course,telephone,tue,2,0,nonexistent,1,mid,blue-collar,mid,False,False,no
50,admin.,married,university.degree,telephone,fri,4,0,nonexistent,3,high,white-collar,mid,False,False,no
30,blue-collar,married,high.school,cellular,fri,2,0,nonexistent,3,mid,blue-collar,mid,False,False,no
30,admin.,single,university.degree,cellular,mon,1,0,nonexistent,3,high,white-collar,mid,False,False,no
59,technician,married,basic.9y,telephone,fri,9,0,nonexistent,2,low,blue-collar,mid,False,False,no
48,blue-collar,married,basic.4y,cellular,thu,3,0,nonexistent,3,low,blue-collar,mid,False,False,no
27,admin.,single,professional.course,cellular,tue,4,0,nonexistent,18,mid,white-collar,mid,False,False,yes
33,management,single,basic.9y,cellular,thu,1,0,nonexistent,4,low,white-collar,high,False,False,no
43,management,married,university.degree,cellular,tue,4,0,nonexistent,1,high,white-collar,high,False,False,no
57,housemaid,married,basic.4y,telephone,thu,3,0,nonexistent,6,low,blue-collar,mid,False,False,no
38,admin.,single,university.degree,telephone,thu,9,0,nonexistent,6,high,white-collar,mid,False,False,no
57,admin.,married,high.school,cellular,wed,1,1,failure,11,mid,white-collar,mid,True,False,no
28,blue-collar,married,basic.4y,cellular,thu,2,0,nonexistent,2,low,blue-collar,mid,False,False,no
30,technician,divorced,professional.course,cellular,wed,1,0,nonexistent,13,mid,blue-collar,mid,False,False,yes
28,blue-collar,married,basic.9y,telephone,wed,1,0,nonexistent,3,low,blue-collar,mid,False,False,no
56,services,divorced,basic.6y,cellular,tue,1,0,nonexistent,3,low,blue-collar,mid,False,False,no
38,housemaid,married,university.degree,cellular,wed,1,0,nonexistent,2,high,blue-collar,mid,False,False,no
29,blue-collar,single,high.school,telephone,thu,2,0,nonexistent,15,mid,blue-collar,mid,False,False,no
37,technician,married,high.school,telephone,thu,1,0,nonexistent,4,mid,blue-collar,mid,False,False,no
35,technician,married,professional.course,telephone,thu,10,0,nonexistent,0,mid,blue-collar,mid,False,False,no
36,admin.,single,university.degree,cellular,mon,2,0,nonexistent,3,high,white-collar,mid,False,False,no
44,self-employed,single,professional.course,cellular,mon,4,0,nonexistent,15,mid,entrepreneur,mid,False,False,yes
46,housemaid,married,high.school,telephone,mon,1,0,nonexistent,2,mid,blue-collar,mid,False,False,no
29,blue-collar,married,high.school,telephone,wed,2,0,nonexistent,3,mid,blue-collar,mid,False,False,no
58,retired,divorced,university.degree,telephone,fri,3,0,nonexistent,3,high,retired,low,False,False,no
43,admin.,married,professional.course,telephone,tue,2,0,nonexistent,4,mid,white-collar,mid,False,False,no
52,management,married,university.degree,telephone,fri,2,0,nonexistent,5,high,white-collar,high,False,False,no
34,technician,married,basic.9y,cellular,mon,1,0,nonexistent,2,low,blue-collar,mid,False,False,no
38,blue-collar,married,high.school,telephone,thu,5,0,nonexistent,2,mid,blue-collar,mid,False,False,no
30,admin.,single,university.degree,cellular,fri,2,0,nonexistent,4,high,white-collar,mid,False,False,no
34,blue-collar,single,high.school,telephone,tue,5,0,nonexistent,2,mid,blue-collar,mid,False,False,no
47,technician,married,professional.course,cellular,fri,1,0,nonexistent,1,mid,blue-collar,mid,False,False,no
49,admin.,married,basic.6y,cellular,mon,3,0,nonexistent,10,low,white-collar,mid,False,False,no
41,blue-collar,married,basic.9y,cellular,thu,1,1,failure,1,low,blue-collar,mid,True,False,no
24,admin.,married,university.degree,cellular,wed,10,0,nonexistent,1,high,white-collar,mid,False,False,no
39,blue-collar,divorced,basic.9y,telephone,fri,3,0,nonexistent,2,low,blue-collar,mid,False,False,no
47,retired,single,basic.6y,cellular,mon,3,0,nonexistent,1,low,retired,low,False,False,no
34,entrepreneur,married,university.degree,cellular,fri,3,0,nonexistent,2,high,entrepreneur,high,False,False,yes
30,blue-collar,married,high.school,cellular,wed,1,0,nonexistent,1,mid,blue-collar,mid,False,False,no
55,admin.,married,high.school,telephone,fri,6,0,nonexistent,2,mid,white-collar,mid,False,False,no
55,blue-collar,married,basic.4y,telephone,fri,1,0,nonexistent,2,low,blue-collar,mid,False,False,no
29,blue-collar,married,basic.9y,cellular,wed,3,1,failure,6,low,blue-collar,mid,True,False,yes
37,technician,married,professional.course,cellular,thu,8,0,nonexistent,2,mid,blue-collar,mid,False,False,no
46,admin.,married,high.school,cellular,wed,1,0,nonexistent,4,mid,white-collar,mid,False,False,no
53,management,divorced,university.degree,cellular,tue,2,2,success,7,high,white-collar,high,True,True,yes
44,housemaid,married,university.degree,cellular,tue,2,0,nonexistent,8,high,blue-collar,mid,False,False,no
37,admin.,married,high.school,telephone,tue,1,0,nonexistent,5,mid,white-collar,mid,False,False,no
51,management,married,university.degree,telephone,wed,10,0,nonexistent,0,high,white-collar,high,False,False,no
52,admin.,divorced,university.degree,cellular,tue,1,3,failure,9,high,white-collar,mid,True,False,no
26,admin.,single,high.school,cellular,wed,1,1,failure,1,mid,white-collar,mid,True,False,no
33,blue-collar,married,basic.6y,cellular,thu,3,0,nonexistent,1,low,blue-collar,mid,False,False,no
37,admin.,single,university.degree,cellular,tue,5,0,nonexistent,7,high,white-collar,mid,False,False,no
53,entrepreneur,married,basic.4y,telephone,tue,2,0,nonexistent,4,low,entrepreneur,high,False,False,no
30,technician,single,university.degree,cellular,thu,10,0,nonexistent,1,high,blue-collar,mid,False,False,no
23,admin.,single,university.degree,cellular,thu,2,1,failure,5,high,white-collar,mid,True,False,yes
31,services,divorced,high.school,cellular,tue,3,0,nonexistent,4,mid,blue-collar,mid,False,False,no
31,technician,divorced,professional.course,cellular,mon,5,0,nonexistent,4,mid,blue-collar,mid,False,False,no
36,admin.,married,university.degree,cellular,fri,1,0,nonexistent,3,high,white-collar,mid,False,False,no
34,technician,single,professional.course,cellular,mon,4,0,nonexistent,4,mid,blue-collar,mid,False,False,no
28,services,married,high.school,cellular,fri,2,0,nonexistent,2,mid,blue-collar,mid,False,False,no
35,admin.,married,university.degree,cellular,tue,4,0,nonexistent,2,high,white-collar,mid,False,False,no
26,blue-collar,married,basic.9y,cellular,thu,3,0,nonexistent,9,low,blue-collar,mid,False,False,no
45,blue-collar,married,basic.4y,telephone,tue,2,0,nonexistent,6,low,blue-collar,mid,False,False,no
54,admin.,married,university.degree,telephone,fri,1,0,nonexistent,14,high,white-collar,mid,False,False,no
25,self-employed,single,university.degree,cellular,fri,4,1,failure,2,high,entrepreneur,mid,True,False,no
50,blue-collar,married,basic.9y,telephone,thu,1,0,nonexistent,2,low,blue-collar,mid,False,False,no
22,blue-collar,single,basic.9y,telephone,thu,10,0,nonexistent,14,low,blue-collar,mid,False,False,no
56,services,single,high.school,cellular,wed,5,0,nonexistent,1,mid,blue-collar,mid,False,False,no
53,blue-collar,married,basic.4y,cellular,fri,2,0,nonexistent,3,low,blue-collar,mid,False,False,no
48,technician,married,basic.9y,cellular,tue,3,1,failure,2,low,blue-collar,mid,True,False,no
43,blue-collar,married,high.school,cellular,fri,5,0,nonexistent,2,mid,blue-collar,mid,False,False,no
36,blue-collar,married,basic.6y,cellular,fri,2,1,failure,7,low,blue-collar,mid,True,False,no
55,technician,married,high.school,telephone,wed,1,0,nonexistent,8,mid,blue-collar,mid,False,False,no
56,management,married,basic.4y,cellular,tue,2,0,nonexistent,1,low,white-collar,high,False,False,no
33,self-employed,married,basic.9y,cellular,fri,1,0,nonexistent,2,low,entrepreneur,mid,False,False,no
50,technician,married,university.degree,cellular,mon,2,0,nonexistent,13,high,blue-collar,mid,False,False,yes
29,technician,single,university.degree,telephone,tue,1,0,nonexistent,18,high,blue-collar,mid,False,False,yes
58,admin.,married,university.degree,cellular,fri,1,0,nonexistent,14,high,white-collar,mid,False,False,yes
33,technician,married,professional.course,cellular,fri,2,0,nonexistent,1,mid,blue-collar,mid,False,False,no
30,technician,married,university.degree,telephone,mon,1,0,nonexistent,1,high,blue-collar,mid,False,False,no
45,admin.,married,basic.9y,telephone,mon,4,0,nonexistent,1,low,white-collar,mid,False,False,no
60,admin.,married,high.school,cellular,tue,1,2,success,13,mid,white-collar,mid,True,True,yes
50,technician,single,high.school,telephone,thu,6,0,nonexistent,2,mid,blue-collar,mid,False,False,no
21,blue-collar,single,basic.9y,cellular,mon,2,0,nonexistent,4,low,blue-collar,mid,False,False,no
35,admin.,single,university.degree,cellular,thu,1,0,nonexistent,13,high,white-collar,mid,False,False,no
49,technician,married,basic.9y,telephone,mon,6,0,nonexistent,2,low,blue-collar,mid,False,False,no
46,admin.,married,university.degree,telephone,tue,1,0,nonexistent,3,high,white-collar,mid,False,False,no
30,services,married,university.degree,telephone,tue,1,0,nonexistent,3,high,blue-collar,mid,False,False,no
34,blue-collar,married,basic.6y,telephone,mon,3,0,nonexistent,20,low,blue-collar,mid,False,False,no
54,retired,divorced,professional.course,cellular,mon,1,0,nonexistent,1,mid,retired,low,False,False,no
56,retired,married,basic.4y,telephone,thu,1,0,nonexistent,2,low,retired,low,False,False,no
28,student,single,university.degree,cellular,fri,1,0,nonexistent,2,high,student,low,False,False,no
42,admin.,married,university.degree,cellular,thu,2,1,success,1,high,white-collar,mid,True,True,no
31,technician,divorced,high.school,cellular,mon,3,0,nonexistent,1,mid,blue-collar,mid,False,False,no
31,services,single,basic.6y,cellular,wed,2,0,nonexistent,12,low,blue-collar,mid,False,False,yes
30,technician,married,professional.course,cellular,fri,2,0,nonexistent,10,mid,blue-collar,mid,False,False,no
56,blue-collar,married,basic.4y,cellular,mon,1,0,nonexistent,2,low,blue-collar,mid,False,False,no
39,blue-collar,divorced,basic.9y,cellular,fri,1,0,nonexistent,4,low,blue-collar,mid,False,False,no
58,management,married,university.degree,cellular,fri,2,1,success,2,high,white-collar,high,True,True,no
41,blue-collar,married,basic.6y,telephone,tue,1,0,nonexistent,2,low,blue-collar,mid,False,False,no
31,management,single,high.school,cellular,tue,1,0,nonexistent,1,mid,white-collar,high,False,False,no
47,blue-collar,married,basic.9y,telephone,thu,10,0,nonexistent,13,low,blue-collar,mid,False,False,yes
40,blue-collar,single,high.school,cellular,tue,1,0,nonexistent,7,mid,blue-collar,mid,False,False,no
32,admin.,single,university.degree,cellular,mon,1,0,nonexistent,2,high,white-collar,mid,False,False,no
30,blue-collar,married,basic.9y,telephone,thu,2,0,nonexistent,2,low,blue-collar,mid,False,False,no
65,retired,single,university.degree,cellular,thu,1,2,failure,4,high,retired,low,True,False,yes
35,admin.,divorced,university.degree,telephone,tue,8,0,nonexistent,1,high,white-collar,mid,False,False,no
44,blue-collar,married,professional.course,telephone,tue,3,0,nonexistent,1,mid,blue-collar,mid,False,False,no
51,services,married,high.school,cellular,tue,5,0,nonexistent,0,mid,blue-collar,mid,False,False,no
33,admin.,married,university.degree,cellular,thu,2,0,nonexistent,5,high,white-collar,mid,False,False,yes
54,blue-collar,divorced,basic.4y,telephone,thu,2,0,nonexistent,2,low,blue-collar,mid,False,False,no
52,blue-collar,divorced,high.school,telephone,wed,2,0,nonexistent,2,mid,blue-collar,mid,False,False,no
49,blue-collar,single,basic.4y,telephone,thu,4,0,nonexistent,4,low,blue-collar,mid,False,False,no
21,student,single,basic.4y,cellular,thu,10,2,failure,3,low,student,low,True,False,no
40,services,married,high.school,cellular,fri,1,1,failure,8,mid,blue-collar,mid,True,False,no
40,entrepreneur,married,university.degree,cellular,mon,2,0,nonexistent,3,high,entrepreneur,high,False,False,no
38,admin.,single,basic.9y,telephone,tue,1,0,nonexistent,2,low,white-collar,mid,False,False,no
29,technician,single,professional.course,cellular,wed,4,0,nonexistent,3,mid,blue-collar,mid,False,False,no
37,management,married,university.degree,telephone,wed,2,0,nonexistent,1,high,white-collar,high,False,False,no
